ASPECT,CaSLOP,CHNL_BASE,CHNL_DIST,DEM30f,DEVMEAN,FLOW,HCURV,LSFACTOR,MCA,MRVBF,NegOpen,PosOpen,RSP,SLOPE,surface_area,TWI,VALLEY_DEPTH,VCURV,sentinel2.1,sentinel2.2,sentinel2.3,sentinel2.4,sentinel2.5,sentinel2.6,sentinel2.7,sentinel2.8,sentinel2.9,sentinel2.10,NDVI.S,EVI.S,TVI.S,SAVI.S,LSWI.S,BrightnessIndex.S,ClayIndex.S,SalinityIndex.S,CarbonateIndex.S,GypsumIndex.S,landsat8.1,landsat8.2,landsat8.3,landsat8.4,landsat8.5,landsat8.6,NDVI.L,EVI.L,SAVI.L,NDMI.L,COSRI.L,BrightnessIndex.L,ClayIndex.L,SalinityIndex.L,CarbonateIndex.L,GypsumIndex.L,MODISdaytemp,MODISnighttemp,modisrednir.1,modisrednir.2,NDVI.M,SAVI.M,BrightnessIndex.M,Climatetempprec.1,Climatetempprec.2,Clay
0.780056238,0.014495905,1819.840698,0.932006836,1820.772705,0.794469595,2134.262451,0.000176628,0.090768352,133476.1563,3.642567873,1.526212215,1.571483612,0.573478043,0.016426273,900.12146,8.229193687,0.833374023,0.000150791,1358.090942,1428,1482.166626,1903.833374,3053.111084,3535,3511.5,3890.25,2644.333252,1711.333374,0.406381428,2.287533522,95.20406342,0.203170359,0.140869096,1345.716553,0.538566709,-0.416735888,1.09136045,0.342835367,0.151397839,0.168503597,0.194081426,0.401257992,0.261056721,0.170154616,0.347997397,-0.909088194,0.283715576,0.211683765,-0.009998933,-0.123340376,1.534232378,-0.363619745,1.151793957,-0.211683765,14047,13277,1932,2645,0.1557789,0.233642817,-3263401,111,415,39.3
2.031936646,0.014605151,1827.508179,3.185302734,1830.693481,0.395675212,1867.860718,0.000152274,0.093702503,293091.0938,1.209699869,1.519641876,1.567841053,0.622984111,0.016691674,900.1253662,8.615768433,4.633789063,0.000211495,1424.333374,1547.444458,1907.666626,2094.625,2446.600098,2671.666748,2599,2789.666748,2966,2371.5,0.153402373,0.514155388,80.83330536,0.076692678,-0.06594789,1355.78479,0.784014344,-0.171830982,1.339340091,0.142301425,0.141747534,0.158547983,0.193024635,0.292423129,0.294265211,0.235448509,0.204756305,-0.40568459,0.151299492,-0.003139796,-0.007086237,-0.048252776,1.249807119,-0.220409885,1.217452526,0.003139796,14163,13302,1943,2711,0.165019333,0.247502416,-3574272,111,417,23.3
5.49545002,0.014624275,1817.879639,1.403564453,1819.283203,-0.010604702,6523.006348,-5.47E-05,0.16268307,375440.5625,2.492744684,1.32618022,1.564534664,0.089772016,0.020311907,900.1856689,8.738408089,14.23114014,3.49E-05,1447.714233,1638.285767,2090.800049,2304.428467,2829.75,3118.666748,2997,3290.75,2899.5,2225.574951,0.178112343,0.483776987,82.34757996,0.089047424,0.016535232,1495.836548,0.738914669,-0.20388262,1.444207668,0.176280603,0.142802492,0.170241162,0.211694092,0.349038363,0.286471039,0.219304681,0.244937256,-0.759957254,0.194220901,0.09845224,-0.011985667,-0.077013388,1.306269646,-0.264490068,1.243495345,-0.09845224,14117,13297,2125,2846,0.145041242,0.217539981,-3584091,111,412,39.3
4.218362331,0.006863219,1820.113281,2.697753906,1822.811035,0.216767013,1643.279419,0.000225617,0.017653178,160258.3594,0.292393029,1.514162779,1.578958154,0.808206379,0.004852656,900.0106201,8.955486298,0.647827148,-3.36E-05,1903.833374,2154,2871,3054.833252,3439.6875,3696.111084,3625.142822,3869.277832,3936.5,3177.600098,0.116090864,0.286903739,78.49145508,0.058040965,-0.041175861,1939.55542,0.826499343,-0.136398286,1.508010149,0.117624402,0.17729786,0.21333009,0.276462913,0.383031398,0.391533256,0.326058984,0.161591217,-0.925314367,0.137864172,-0.010976304,-0.008828722,-0.070281312,1.200804949,-0.178697795,1.295939565,0.010976304,14169.5,13269,2899,3651,0.114809163,0.17220059,-4925600,111,414,25.3
4.72057724,0.024616323,1847.421509,0.287109375,1847.501343,-0.804842949,46182.42969,-0.000262488,0.028875126,132667.6875,2.671304464,1.493350506,1.564908028,0.06426581,0.003975535,900.0213013,7.741654873,4.406738281,-0.000378788,1565,1777,2286.625,2492.651855,2867.666748,3116.199951,3085.600098,3276,3185.857178,2455.75,0.148723289,0.394216835,80.54335785,0.074354731,-0.01598626,1597.915771,0.799901068,-0.17180042,1.461102247,0.135793984,0.160116792,0.185987294,0.244636983,0.367861688,0.317526281,0.251992613,0.201183632,-0.843560278,0.166145876,0.073440753,-0.008497523,-0.07547497,1.26006186,-0.222487912,1.315342426,-0.073440753,14214,13228,2526,3181,0.114771336,0.172141925,-3738085,109,415,46
1.994124651,0.068312965,1838.67041,0.817504883,1839.487915,-0.317446679,314782,-7.34E-05,0.205587581,455169.25,2.152375937,1.51590395,1.566323638,0.170704663,0.013881181,900.086731,7.37924242,4.467346191,-0.000137937,1723.384644,1931.384644,2231.923096,2293,2456,2567.142822,2469.857178,2597.800049,2919.166748,2537.125,0.050605103,0.202668801,74.20276642,0.02529986,-0.08337494,1520.096802,0.893210888,-0.056742273,1.295081258,0.062321093,0.170299336,0.197139308,0.228421316,0.267230958,0.292028159,0.253371775,0.078300141,-0.151721969,0.05846867,-0.044339377,-0.004240016,-0.019236088,1.152567863,-0.083574779,1.158679724,0.044339377,14152,13319,1810,2559,0.171435118,0.257123232,-3272381,110,415,17.3
4.448293686,0.0111382,1827.458374,3.475097656,1830.933472,-0.060940582,4893.447754,-5.59E-05,0.093412466,120977.0313,2.455868721,1.469720721,1.612362623,0.611649454,0.012906085,900.0749512,8.411668777,2.12902832,0.000154919,1743.523804,2064.74292,2764.09082,2960.93335,3203.366699,3409.6875,3341.166748,3531.09082,3791.294189,3016.600098,0.094521113,0.210664377,77.10519409,0.04725669,-0.063109696,1837.011963,0.868388474,-0.113492802,1.585347414,0.087824315,0.166087136,0.201308265,0.271323055,0.372041106,0.365376949,0.2870332,0.156549051,-1.024915338,0.132133827,0.009037149,-0.008570316,-0.064798385,1.272943139,-0.175666109,1.347798824,-0.009037149,14202,13290,3069,3773,0.102893889,0.154329553,-4816768,110,413,31.3
5.108427048,0.019525014,1805.88562,9.981079102,1815.866699,-0.043150466,3881.491699,-0.000199119,0.093862444,65219.26953,1.916002631,1.478156328,1.608282685,0.704767406,0.014934673,900.1004028,7.601286411,4.292602539,-0.000115823,2278.300049,2679.5,3455.166748,3612,3801.333252,4021.600098,3951.5,4109.799805,4430.285645,3674.25,0.067011699,0.163391158,75.30017853,0.033503588,-0.05712216,2282.148682,0.898149967,-0.079670832,1.516554713,0.064466834,0.207149163,0.255467057,0.32462427,0.406971842,0.425711721,0.356296122,0.11255879,-1.035030842,0.100293718,-0.022505403,-0.007433888,-0.060245164,1.19482553,-0.124309689,1.270708919,0.022505403,14118,13307,3000,3673,0.100854188,0.151269943,-4490929,110,413,38
2.238690376,0.015779683,1808.25708,0.202270508,1808.459351,-0.229283676,397027.4375,0.000115256,0.231258497,115581.7969,2.852306366,1.516232252,1.576627254,0.046042487,0.014663142,900.0967407,8.081130981,5.072753906,-0.000141569,1761.699951,2028.5625,2543.5,2709.5,3182,3500.928467,3408.625,3668.5,3768,3021.333252,0.145347252,0.396418989,80.33351135,0.072667524,-0.050075766,1787.799194,0.773937523,-0.167325065,1.443775892,0.150360614,0.173899606,0.205398217,0.255749464,0.361314565,0.377947211,0.297229588,0.171076417,-0.64615494,0.14175342,-0.022498993,-0.008732756,-0.065140426,1.271566629,-0.186276197,1.245139599,0.022498993,14235.5,13262,2938,3551,0.094467558,0.141690418,-3977757,111,413,25.3
3.011799574,0.040842798,1836.260986,4.534423828,1840.79541,1.291445136,1582.605591,0.000410642,0.409055024,47085.05469,0.122697063,1.467412829,1.612802625,0.246094525,0.053221673,901.276123,6.74367094,16.34387207,0.00056809,1736.769287,2002.636353,2589.199951,2789.888916,3065.222168,3305.733398,3225.333252,3461.833252,3496.272705,2919.428467,0.10940402,0.277362883,78.06433105,0.054697309,-0.040308729,1757.952271,0.843954623,-0.128198341,1.49081409,0.107481495,0.166567549,0.192802221,0.245040789,0.352541327,0.326217324,0.265124023,0.179892495,-0.630175591,0.146914572,0.038782567,-0.007897526,-0.064240396,1.230432868,-0.197124436,1.270943761,-0.038782567,14188,13254,2790,3371,0.09430287,0.141442835,-3579541,109,408,23.3
0.609588504,0.015055941,1775.380737,48.63024902,1824.010986,0.090000227,4996.196777,-0.000103758,0.073227771,263947,1.821959376,1.411163449,1.63062942,0.840096056,0.011868246,900.0634155,8.536198616,9.633422852,-6.38E-06,1750.916626,1989,2609,2799.178467,3125,3368.300049,3285.833252,3470.8125,3351.5,2756.875,0.114818059,0.291388929,78.41033173,0.05740416,-0.009893532,1769.806519,0.831036031,-0.134378985,1.490076661,0.1071188,0.174184546,0.205446526,0.263803035,0.368557036,0.335398555,0.270471126,0.165655628,-0.737685859,0.138764173,0.047103088,-0.008189516,-0.066242248,1.240053058,-0.182497129,1.284047246,-0.047103088,14233,13352,2718,3172,0.077079795,0.115609877,-2674060,110,409,19.3
4.714170933,0.031989858,1828.989502,0.291992188,1829.281494,-0.168261155,5421.841797,0.000139787,0.031992063,218950.75,1.349753499,1.52362597,1.569991589,0.009687407,0.005708768,900.0146484,7.74537611,29.83392334,-0.000597415,1719.199951,1988,2664.75,2851.5,3224.333252,3488.928467,3416.5,3669.600098,3486.375,2727,0.123617679,0.288690478,78.96946716,0.061803758,-0.010122593,1806.672485,0.817299604,-0.146377325,1.54999423,0.125454292,0.166500747,0.19669731,0.259652883,0.38001433,0.339754105,0.263683259,0.188162595,-0.96808368,0.158416569,0.055934969,-0.008882531,-0.076991275,1.288493276,-0.208702996,1.320063233,-0.055934969,14135,13259,2636,3342,0.118099697,0.177134737,-4220468,110,408,30
4.623202324,0.019433895,1815.809448,1.098388672,1816.907837,0.164145514,2121.828125,7.14E-05,0.174227044,114786.9688,2.477894306,1.517953992,1.575828552,0.066413745,0.026376408,900.3131714,7.888242245,16.95568848,0.000150275,1805.894775,2076.974609,2688.81665,2894.434814,3200.148926,3443.428467,3378.105225,3635.040039,3601.333252,3022.080078,0.113614216,0.288850278,78.33353424,0.056802429,-0.03198367,1830.09082,0.840567708,-0.132964626,1.488911033,0.113424927,0.16704917,0.193806931,0.25128144,0.357252151,0.349254966,0.260632813,0.174141109,-0.682927728,0.143393099,0.011319327,-0.007657139,-0.064486735,1.340026855,-0.192303717,1.296555519,-0.011319327,14185,13265,2423,3089,0.120827287,0.181224495,-3670992,111,410,23.3
3.646038055,0.018830797,1808.489624,1.552978516,1810.042603,-0.247956842,22557.72461,-0.000174786,0.130356222,115958.375,1.940070868,1.485581517,1.609592199,0.196709648,0.013183136,900.078186,7.922216415,7.887451172,-0.000101907,1681.685181,1869.666626,2401.254883,2594.104248,2967.399902,3154.038574,3166.785645,3357,3312.529297,2572.133301,0.137486577,0.385799617,79.84275818,0.068737112,-0.022493688,1665.82666,0.822470665,-0.157891184,1.427886128,0.128194004,0.162510723,0.185309589,0.231738374,0.348838896,0.319265693,0.247601911,0.201696709,-0.610456526,0.162552729,0.044264331,-0.00792049,-0.0679859,1.289431453,-0.219228402,1.250547171,-0.044264331,14185,13312.5,2833,3482,0.102771178,0.15414457,-4098435,111,412,19.3
3.296282768,0.010985349,1809.53064,3.988037109,1813.518677,1.38114953,935.331665,0.000552261,0.044092473,71942.82813,3.606850624,1.527763963,1.575520992,0.763264239,0.01106511,900.0551147,8.163740158,1.297790527,0.000366792,1967.947388,2257.5,2832.428467,2993.199951,3242,3473.199951,3339.333252,3566.75,3920.75,3258.199951,0.082132913,0.227380902,76.29763794,0.04106313,-0.080084018,1907.533081,0.861798942,-0.095511205,1.439280629,0.087432072,0.177461743,0.207874462,0.256255597,0.337319463,0.35916853,0.30548355,0.136568859,-0.444321871,0.111191086,-0.031370342,-0.006997312,-0.048117489,1.175737739,-0.148688138,1.232742071,0.031370342,14158,13350,2719,3371,0.107060753,0.160577953,-3970680,112,414,37.3
3.634979248,0.017171126,1818.135132,0.129150391,1818.264282,-0.789345443,3824.538574,-3.65E-05,0.018114936,108803.0547,3.888539791,1.510467649,1.575003386,0.019413734,0.004222675,900.0079956,7.974491596,6.404602051,-0.000399472,1784.75,2018,2425.222168,2554.600098,2969,3213,3188,3399.75,3375.266602,2683,0.135889471,0.438105255,79.74267578,0.067938685,-0.02853254,1717.842529,0.79508245,-0.15339154,1.358858228,0.141938254,0.162366048,0.183645085,0.230932057,0.355608165,0.334827363,0.262405008,0.212561905,-0.654062808,0.172118947,0.030098107,-0.007711513,-0.073127553,1.275994539,-0.23120141,1.257491112,-0.030098107,14225,13215,2905,3888,0.144707784,0.217045709,-6677519,110,413,25.3
1.903036714,0.028620521,1848.725464,0.798950195,1849.524414,-0.304240316,4418.01416,7.73E-06,0.254262924,337253.0625,1.494248629,1.476709604,1.573117852,0.175744802,0.031514995,900.4471436,8.066663742,3.740722656,-0.000220671,1640.153809,1894.222168,2532.800049,2702.899902,2998,3211.333252,3128.5,3370,3509.666748,2784.833252,0.105223179,0.247254506,77.79608917,0.052606944,-0.057420474,1696.462646,0.841675341,-0.124919951,1.544245362,0.109848671,0.161695093,0.193261951,0.253844649,0.338907421,0.356563449,0.289320886,0.143504813,-0.60631299,0.116764054,-0.025387157,-0.007642312,-0.050421134,1.232415199,-0.159841537,1.313474536,0.025387157,14222,13274,2507,3121,0.109097369,0.163631514,-3455592,109,415,37.3
6.276011467,0.203534365,1927.466309,36.32702637,1963.793335,0.151185364,3273.372559,0.001234434,3.066301346,3275.930664,2.17E-05,1.435785294,1.495260239,0.442415655,0.235206828,925.4820557,3.824614763,46.23522949,-0.000745339,1358.171387,1421.277832,1743.375,1903.714233,2229.666748,2388.75,2349.600098,2544.666748,2191.142822,1554.375,0.148113534,0.577893376,80.50550079,0.074047722,0.034896743,1236.554077,0.796949983,-0.163501173,1.283619285,0.144086659,0.126939595,0.13763015,0.1611619,0.245324239,0.220983744,0.153270051,0.207048491,-0.284427822,0.139266893,0.052198324,-0.00544536,-0.034210823,1.441793323,-0.219771191,1.170978189,-0.052198324,14023,13373,1793,2201,0.102153227,0.15321067,-1629552,104,414,33.3
0.372295499,0.226952091,1846.916626,43.18676758,1890.103394,0.027389595,5308.040527,0.000305386,3.449847698,5313.219727,4.65E-05,1.414750695,1.49195075,0.703690112,0.229707718,924.2780151,3.954922438,18.96878052,-0.001542637,1361.5,1484.076904,1875,2032.25,2351.416748,2485.800049,2420.285645,2543.625,2383.399902,1776.666626,0.126949817,0.394216359,79.18016052,0.063467517,0.007678628,1298.12561,0.817543626,-0.144187361,1.377157569,0.111754581,0.127070487,0.1413645,0.174594983,0.264092356,0.237027586,0.172197908,0.204011753,-0.348854303,0.143014669,0.05400857,-0.006647438,-0.039261363,1.37648356,-0.220732167,1.235069513,-0.05400857,14176,13361,1840,2277,0.106145248,0.159198537,-1799129,110,416,45.3
4.951122284,0.068200015,1881.700928,2.747558594,1884.448486,0.192684412,61191.75391,-0.000155707,2.213297844,36403.21484,0.052328493,1.480434418,1.549486876,0.153973505,0.111332677,905.6066895,6.117855072,15.09909058,0.000579969,1490.807739,1587.111084,1985.194458,2123.142822,2352.06665,2508.6875,2420.714355,2607.800049,2640.09082,2228.600098,0.098849036,0.345670074,77.38533783,0.049418911,-0.043348167,1353.19165,0.846316218,-0.11134281,1.331623435,0.10244409,0.145976484,0.158247903,0.192742169,0.254559249,0.247468174,0.211743161,0.13820006,-0.226001948,0.09788397,0.014124876,-0.003791427,-0.027650867,1.168718576,-0.149748087,1.217976093,-0.014124876,14158,13276,2212,2705,0.100264385,0.150381297,-2424081,108,405,31.3
4.712388992,0.007925141,1808.461304,0,1808.259033,-0.507668674,1869965.75,-5.33E-05,0.000143099,156343.5156,3.215695858,1.532203555,1.571663976,0,3.26E-05,900.0112305,8.826792717,13.5378418,-0.000147672,1603.25,1782.800049,2247.666748,2472.5,3097.25,3430.149902,3373.399902,3666,3117.333252,2382,0.200270414,0.58219254,83.68215942,0.100126296,0.039451115,1640.171875,0.72081393,-0.226203039,1.401943922,0.194428608,0.16632849,0.189996406,0.239641801,0.390486896,0.304908782,0.242096573,0.239387751,-0.899759889,0.200214043,0.123063914,-0.008991512,-0.095051825,1.259451032,-0.259861201,1.261296511,-0.123063914,14196,13245,2356,3224,0.155555561,0.233312428,-4843440,111,409,25.3
2.719178915,0.00917588,1828.991211,0.201782227,1829.166504,-0.571859598,2517.108643,-1.30E-05,0.018806681,210881.7344,3.303202391,1.517581701,1.562000751,0.017057063,0.004635086,900.036499,8.854775429,12.7791748,-9.82E-06,1260,1362.666626,1548,1741.615356,2674,2950,2964.600098,3183.666748,2090.625,1429.333374,0.313921034,1.264099121,90.21757507,0.156943128,0.172885478,1269.454712,0.590378106,-0.335321695,1.228571415,0.292785525,0.119672045,0.130815938,0.146773517,0.333515286,0.202056468,0.141733393,0.388811409,-0.683151007,0.285745025,0.245455101,-0.00902139,-0.089689977,1.425609469,-0.402173609,1.121984959,-0.245455101,14146,13292,1991,2601,0.132839724,0.199237883,-2801120,110,417,39.3
1.454555631,0.008903406,1837.036011,4.931518555,1841.967529,0.86415422,1460.22998,-5.23E-05,0.044985801,66605.88281,0.226491794,1.508879304,1.581028819,1,0.009858283,900.0437622,8.303791046,0,0.000564166,1638.272705,1862.5,2478.428467,2666.399902,3020.5,3279,3251.399902,3413.75,3408.857178,2766.800049,0.134903058,0.33123982,79.68080139,0.067445643,-0.023641301,1697.591553,0.813174725,-0.15808244,1.512830257,0.122916378,0.158353806,0.185933247,0.241781056,0.365699053,0.323020041,0.264018446,0.203986928,-0.83442384,0.167837769,0.061968677,-0.009260954,-0.075277716,1.223475218,-0.22463876,1.300364852,-0.061968677,14188,13237,2539,3520,0.161907911,0.242841825,-5943879,110,414,37.3
4.584824085,0.023605425,1852.999634,8.5625,1861.562134,0.388847202,2385.187988,0.000128077,0.227692187,62977.21875,0.47144857,1.401120305,1.635591865,0.419272661,0.031829584,900.4561157,7.408237457,13.74182129,0.00017303,1809.238037,2063.736816,2672.875,2826.764648,3086.5,3347.25,3282.363525,3440.473633,3569.5,2861.346191,0.102344953,0.265026033,77.61088562,0.051168181,-0.041906316,1805.017822,0.844503582,-0.119704694,1.477348447,0.097923353,0.169974253,0.196349487,0.251568019,0.33810696,0.339781612,0.277199358,0.146757022,-0.506322265,0.119125806,-0.002470394,-0.006564211,-0.05102985,1.225766182,-0.161919534,1.281225801,0.002470394,14175,13297,2793,3357,0.091707319,0.137549788,-3468600,109,405,23.3
4.248180866,0.026930504,1832.145752,2.544555664,1834.690308,0.558214962,2021.539063,0.000399829,0.211431056,125544.6563,0.255129606,1.513951421,1.575663209,0.211031973,0.030840792,900.4281616,7.629875183,9.644592285,0.000263148,1658.571411,1879.875,2392.666748,2626.25,3048.166748,3355.333252,3281.600098,3571.166748,3344.142822,2583.888916,0.156660482,0.427592635,81.03459167,0.078323334,-0.009439372,1687.135498,0.782709122,-0.179939777,1.442606926,0.152469441,0.145942777,0.165799871,0.195380777,0.359602779,0.287649512,0.2099967,0.295904279,-0.729637682,0.233494639,0.111167267,-0.010587338,-0.091140509,1.369781137,-0.312564105,1.178413272,-0.111167267,14137,13297,2469,3089,0.11155092,0.167311326,-3445960,110,407,23.3
2.074393272,0.018734727,1833.127197,2.157714844,1835.284912,-0.331886202,6108.172852,-9.01E-05,0.198963866,130992.8203,1.762442946,1.515721321,1.572173357,0.43700555,0.024826549,900.2774048,7.987853527,2.780944824,-7.65E-05,1293.875,1390.333374,1586.625,1937,2893.399902,3327.100098,3362.035645,3596.777832,2637.166748,1798.666626,0.3587659,1.397202849,92.66962433,0.17936483,0.120827571,1347.898071,0.582188666,-0.381324053,1.226258278,0.299935758,0.142407686,0.166172862,0.201855212,0.381039858,0.27768141,0.19976446,0.307404637,-0.94132024,0.248202235,0.156907707,-0.012533174,-0.104445845,1.390044093,-0.327449709,1.214730263,-0.156907707,14228,13214,2456,3158,0.125044525,0.187550098,-3941028,110,414,45.3
0.541993856,0.0136499,1794.051147,1.690917969,1795.742065,0.452207953,1353.681763,0.000182861,0.0885427,87543.22656,4.978496075,1.523129582,1.576962948,0.268517256,0.017284933,900.1344604,8.071803093,4.888000488,1.35E-05,2009.541626,2278.649902,2857.600098,3029.833252,3254.526367,3462.5,3381.800049,3592.125,3683.25,2966.3125,0.08401449,0.240245476,76.4208374,0.042003877,-0.04266778,1927.179077,0.87504214,-0.097229972,1.422015786,0.084913202,0.181416988,0.208883896,0.260084242,0.333349049,0.346762776,0.288381368,0.123459212,-0.392400712,0.100506552,-0.019722827,-0.005714278,-0.043477777,1.202445149,-0.135116845,1.24511385,0.019722827,14143,13334,2943,3617,0.102743901,0.154104114,-4421440,112,413,31.3
5.426431656,0.013267122,1802.546631,0.950317383,1803.496948,0.596883893,2617.759033,6.78E-05,0.116028003,77320.78125,4.976839066,1.535371542,1.568383932,0.210368454,0.019227585,900.1663818,8.034899712,9.487548828,-7.04E-06,1591.5,1789.625,2247.666748,2409.142822,2708.333252,2936.199951,2893.083252,3178.666748,3444.5,2807.25,0.125549123,0.363260299,79.09166718,0.062768459,-0.087007403,1557.678101,0.820496857,-0.143918976,1.412294507,0.137714759,0.153958082,0.172975123,0.212106094,0.299735963,0.325449347,0.271200538,0.17120491,-0.376214564,0.129906446,-0.04112922,-0.006360967,-0.044852652,1.200032115,-0.185377225,1.226223111,0.04112922,14117,13262,2097,2625,0.111817025,0.167707786,-2493216,112,413,31.3
4.592772007,0.022086358,1800.711914,1.052734375,1801.764648,-0.055270419,2122.906982,-0.000144725,0.187456504,66261.79688,4.976771355,1.534502864,1.5665766,0.166119292,0.027902147,900.3954468,7.495474815,12.70910645,-0.000154483,2130.142822,2360.800049,2895.555664,3057.699951,3310.818115,3601.727295,3508,3791.636475,4077.399902,3315.166748,0.095641308,0.312200099,77.17780304,0.047816921,-0.075065255,1983.115356,0.848953784,-0.108625211,1.359324574,0.107154377,0.216962084,0.248107433,0.291056633,0.380397856,0.398479223,0.329058617,0.133056253,-0.446279496,0.114397816,-0.023214661,-0.006171801,-0.059988566,1.210967302,-0.142148718,1.173107266,0.023214661,14246,13246,2728,3465,0.11900533,0.178493589,-4564241,112,411,53.8
5.177816868,0.018841652,1822.345215,2.349365234,1824.69458,0.389802933,1081.515869,-5.19E-05,0.105280757,486014.2188,0.176059037,1.518279672,1.561067939,0.06338761,0.020441703,900.1880493,8.638192177,35.97421265,0.000313633,1297.333374,1358.75,1551.5,1752.5,2690.833252,3143.5,3092,3331,2406.399902,1748.333374,0.331754059,1.442415714,91.20055389,0.165859178,0.124690816,1288.74353,0.557499588,-0.350964457,1.195914745,0.31051442,0.123016626,0.134489596,0.149741054,0.357509971,0.254390866,0.170073479,0.409597814,-0.779131413,0.309409827,0.168522581,-0.009264257,-0.105390996,1.495770335,-0.422294915,1.113402486,-0.168522581,14181,13263,1908,2688,0.169712797,0.254541487,-3584880,110,408,35.3
4.82485199,0.012734484,1800.547852,0.563354492,1801.111206,-0.239449874,2497.431152,0.000127776,0.10299179,106465.8594,4.986807346,1.535726666,1.569289327,0.076190323,0.017166095,900.1326294,8.230959892,14.27789307,-5.34E-05,2063,2342.142822,2865,3022.199951,3346.399902,3599.181885,3532.875,3791.25,3884.333252,3111.428467,0.104390129,0.318073571,77.74253082,0.052190986,-0.04738418,1975.305054,0.839690864,-0.119351305,1.388754249,0.112872332,0.169798225,0.192566723,0.234963596,0.331002265,0.336944342,0.266694546,0.169689864,-0.450714082,0.135143176,-0.008896035,-0.006826531,-0.054354608,1.263409138,-0.183430776,1.22016716,0.008896035,14246,13246,2547,3248,0.120966353,0.181433871,-4062295,112,411,47.3
4.644798279,0.007719603,1800.34082,0.021484375,1800.362305,-0.508310139,2002.057007,-7.04E-05,0.015797501,116768.9531,4.989096165,1.536015987,1.571274161,0.003840656,0.004367856,900.0410767,8.702348709,14.20721436,-2.64E-05,1812.599976,1990.285767,2383,2604.111084,2925.714355,3189.25,3135.4375,3415,3634.571533,2833.041748,0.136349738,0.490131408,79.77153015,0.068168692,-0.07372722,1690.634888,0.816527724,-0.15206787,1.31468606,0.134719044,0.178154305,0.197811335,0.23680678,0.337055922,0.344037384,0.27469787,0.174691856,-0.433408082,0.140030667,-0.010250376,-0.005983876,-0.057529245,1.252421021,-0.187428072,1.197134495,0.010250376,14246,13246,2457,3159,0.125,0.187483311,-3942432,112,411,61.8
5.467601299,0.018206203,1798.470703,0,1798.470703,-1.04074204,3112878.75,-5.18E-05,0.440490991,133458.9531,4.972141266,1.535500407,1.567154288,0,0.016919861,900.2366943,8.023331642,8.586242676,-0.000134786,1782.699951,2002.833374,2481.800049,2671.800049,2965,3180.666748,3151.777832,3407.444336,3729.111084,3062.75,0.118925802,0.358558536,78.67183685,0.059457626,-0.083903886,1719.987183,0.84001255,-0.135774806,1.392157912,0.121009193,0.190005392,0.224219203,0.276786953,0.372916341,0.39294523,0.32967332,0.147958905,-0.614006162,0.125418514,-0.0261521,-0.007791615,-0.06245558,1.191923022,-0.160984203,1.234448075,0.0261521,14213,13266,2544,3277,0.12592338,0.18886885,-4266793,112,413,25.3
3.141592741,0.016469106,1802.241943,0,1801.620117,-1.352491021,121752856,-0.000227604,7.79E-05,115513.3047,4.988935471,1.534628034,1.562372327,0,1.02E-05,900.0292969,8.042241096,12.61853027,-0.000360504,2062.916748,2351,2869.166748,3088,3532.875,3823.399902,3736.125,4052.399902,4159.294434,3414.125,0.131252095,0.395636529,79.45137787,0.065621078,-0.053596854,2015.363892,0.807658076,-0.149500281,1.390830159,0.135062456,0.201145366,0.236254871,0.28698343,0.396701992,0.411201775,0.340010434,0.160481066,-0.703346372,0.139038503,-0.017947415,-0.008241232,-0.075012982,1.209379911,-0.173342869,1.214719653,0.017947415,14099,13261,2784,3358,0.093454897,0.140170947,-3525508,112,412,45.8
1.356131196,0.01460894,1806.261963,0.056152344,1806.247314,-0.239769369,8858.332031,4.35E-05,0.030094711,127608.0859,2.83200264,1.524733067,1.573780298,0.018158492,0.005291071,900.0163574,8.199777603,3.13458252,-0.000156573,1964.357178,2192,2730.857178,2896.25,3154.666748,3375,3310.833252,3573.75,3917,3232.678467,0.095995679,0.292191356,77.20075989,0.047993869,-0.083865613,1860.529297,0.858148158,-0.10994412,1.390203953,0.104714066,0.193200886,0.224429399,0.279788882,0.377691656,0.396654934,0.322120756,0.148905963,-0.62345475,0.126873985,-0.024489392,-0.007072623,-0.064369172,1.231385827,-0.162596494,1.246667743,0.024489392,14193,13236,3025,3725,0.1037037,0.155544028,-4725000,111,414,31.3
5.25395298,0.011013743,1814.230225,2.016357422,1816.246582,0.700258732,1110.239136,0.000173661,0.048861004,103464.1563,1.456653357,1.439509273,1.5695225,0.698096037,0.011279594,900.057251,8.34318924,0.866516113,0.000246261,1616.714233,1709.599976,2126.666748,2350.199951,3088.399902,3495.5,3437.333252,3760.25,3135,2148.5,0.235561952,0.804884732,85.76490784,0.117770389,0.046000913,1599.437012,0.672350168,-0.259330094,1.315425158,0.230760425,0.170259967,0.196228459,0.236603618,0.399368137,0.324869245,0.253023237,0.255930424,-0.888530374,0.214923277,0.102865294,-0.010450349,-0.103513636,1.28395021,-0.273279816,1.20575583,-0.102865294,14086,13230,2329,3004,0.126570404,0.189837813,-3599775,112,414,37.8
